latency_ms,jitter_ms,packet_loss_pct,is_external,samples_count,label
37.72,3.52,0.301,1,26,2
10.07,0.57,0.038,0,17,0
60.0,24.58,3.888,1,5,1
58.42,9.71,0.084,1,22,2
37.82,3.9,0.547,0,11,0
1.04,1.77,0.181,0,6,0
387.75,30.87,10.099,1,6,1
88.16,25.36,1.923,1,4,1
5.73,1.82,0.079,0,12,0
125.87,34.09,1.5,1,9,1
38.56,2.25,0.48,1,5,2
37.44,7.53,0.397,1,22,2
8.24,0.18,0.197,0,25,0
38.87,6.13,0.157,1,7,2
19.56,8.0,0.008,0,21,0
154.85,9.5,5.69,1,16,1
60.0,23.06,3.647,1,3,1
10.17,6.63,0.172,0,29,0
13.62,0.35,0.063,0,11,0
2.4,4.95,0.189,0,12,0
86.35,21.38,1.958,1,9,1
301.49,35.23,12.829,1,7,1
388.4,43.59,7.645,1,6,1
20.98,4.61,1.145,1,19,2
51.36,15.27,2.2,1,11,1
84.15,17.52,1.237,1,8,1
50.17,4.33,0.472,1,5,2
123.48,16.94,6.015,1,15,1
111.77,23.6,1.5,1,10,1
31.25,2.42,0.815,1,28,2
18.65,7.53,0.008,1,21,2
7.29,1.03,0.139,0,28,0
4.13,1.96,0.187,0,29,0
54.57,13.08,1.76,1,11,1
10.89,0.96,0.18,0,8,0
43.18,5.93,0.5,1,7,2
37.09,6.21,1.372,1,14,2
76.94,13.99,3.141,1,17,1
55.44,7.95,0.239,1,9,2
126.98,39.77,4.96,1,4,1
87.0,28.17,5.013,1,6,1
50.58,6.17,0.006,1,14,2
168.4,35.61,7.256,1,5,1
1.0,1.04,0.5,0,21,0
15.03,5.54,0.416,1,5,2
1.0,1.14,0.229,0,23,0
83.65,17.98,1.362,1,7,1
156.52,18.41,4.373,1,9,1
60.0,25.68,1.717,1,8,1
76.25,31.69,4.025,1,19,1
118.84,28.23,4.377,1,7,1
1.0,0.1,0.128,0,16,0
33.41,1.11,0.631,1,9,2
7.18,0.41,0.312,0,25,0
100.6,24.28,1.5,1,7,1
166.48,8.0,4.269,1,13,1
21.02,11.42,0.207,1,28,2
1.0,0.88,0.451,0,5,0
34.4,1.0,0.205,1,28,2
133.69,32.92,7.766,1,4,1
55.55,7.17,0.715,1,12,2
77.44,36.62,3.56,1,15,1
30.78,5.97,0.011,1,20,2
9.56,2.49,0.492,0,22,0
191.58,46.5,5.149,1,7,1
449.69,83.29,9.878,1,3,1
167.35,29.0,1.5,1,3,1
44.31,8.56,0.188,1,17,2
60.0,11.98,2.539,1,16,1
137.46,31.65,4.905,1,18,1
16.73,4.59,0.335,1,24,2
281.71,61.16,6.112,1,6,1
49.76,10.37,0.029,1,26,2
153.9,37.52,3.719,1,15,1
54.99,1.0,0.555,1,26,2
1.33,1.15,0.212,0,17,0
151.36,38.86,3.999,1,3,1
37.5,6.05,0.112,1,19,2
1.9,1.26,0.102,0,26,0
24.79,6.79,0.712,0,7,0
9.39,2.18,0.124,0,9,0
112.19,36.52,3.581,1,11,1
294.79,61.08,9.633,1,3,1
155.48,27.49,1.5,1,9,1
7.0,1.72,0.419,0,21,0
72.69,16.6,1.342,1,8,2
12.41,5.45,0.14,1,26,2
44.2,8.27,0.282,1,6,2
97.96,33.49,1.5,1,6,1
104.64,39.35,2.58,1,9,1
34.62,6.12,0.012,1,10,2
9.99,6.32,0.224,0,19,0
54.96,14.33,1.948,1,9,2
66.01,34.24,3.888,1,5,1
61.54,12.96,1.838,1,9,1
71.6,37.93,2.988,1,11,1
14.26,4.56,0.152,0,10,0
1.0,1.95,0.148,0,22,0
13.41,0.65,0.121,0,19,0
60.0,32.12,6.96,1,6,1
19.94,0.81,0.165,0,9,0
127.44,22.66,1.5,1,7,1
46.26,1.65,0.96,1,27,2
5.44,5.23,0.004,0,11,0
1.0,2.26,0.238,0,9,0
134.13,21.79,3.799,1,4,1
24.26,0.2,0.056,0,20,0
61.71,25.61,1.5,1,19,1
60.0,34.48,7.696,1,16,1
139.45,34.79,1.5,1,15,1
29.64,3.81,1.5,1,28,2
121.32,27.71,5.765,1,5,1
34.09,2.76,0.164,1,23,2
34.22,1.0,0.474,1,10,2
48.95,7.64,0.523,1,17,2
94.73,29.86,8.454,1,8,1
102.45,18.34,6.946,1,10,1
3.49,0.47,0.021,0,11,0
94.9,22.29,1.5,1,12,1
10.02,0.65,0.179,0,13,0
57.41,10.91,0.04,1,6,2
102.88,36.02,4.01,1,15,1
2.19,0.57,0.117,0,28,0
98.75,19.28,6.491,1,19,1
1.0,0.85,0.124,0,26,0
61.75,6.03,0.008,1,13,2
60.0,21.89,1.5,1,19,1
3.67,0.94,0.164,0,5,0
154.82,11.81,3.26,1,17,1
1.65,0.22,0.5,0,27,0
125.84,19.16,4.454,1,15,1
126.49,29.84,4.703,1,6,1
6.94,1.17,0.178,0,24,0
48.13,6.7,0.04,1,19,2
95.07,39.75,4.952,1,8,1
1.0,8.0,0.058,0,8,0
112.08,27.87,4.088,1,7,1
42.79,9.0,0.028,1,22,2
31.24,5.07,0.285,1,15,2
121.55,8.0,3.402,1,7,1
55.61,7.41,0.928,1,10,2
35.13,3.7,0.486,0,19,0
10.89,0.36,0.107,0,9,0
53.64,6.95,0.124,1,17,2
70.26,10.36,0.223,1,22,2
17.51,8.83,0.645,1,21,2
73.97,15.85,4.725,1,3,1
430.03,34.57,12.62,1,9,1
3.46,4.0,0.047,0,20,0
45.42,5.28,0.098,1,17,2
4.66,1.66,0.442,0,23,0
2.22,0.88,0.342,0,28,0
1.0,0.19,0.065,0,11,0
114.14,15.48,3.786,1,17,1
44.67,6.23,0.11,1,28,2
7.97,5.65,0.111,0,14,0
145.85,8.0,2.627,1,12,1
139.89,10.05,4.598,1,16,1
27.58,3.28,0.313,1,12,2
89.97,15.12,1.511,1,13,1
83.44,46.93,6.744,1,4,1
44.58,6.09,0.066,1,18,2
26.69,4.41,0.495,0,18,0
169.38,15.64,3.195,1,12,1
1.0,1.01,0.073,0,21,0
109.18,8.48,4.233,1,10,1
8.82,1.4,0.015,0,21,0
4.3,0.53,0.093,0,21,0
119.26,16.8,2.947,1,15,1
60.0,22.0,3.522,1,9,1
57.11,9.35,0.22,1,12,2
107.3,23.42,3.05,1,17,1
179.74,42.1,2.005,1,7,1
114.04,18.91,3.768,1,14,1
38.05,4.11,0.3,0,6,0
155.5,22.77,1.5,1,5,1
33.74,8.38,0.036,1,16,2
76.87,20.5,2.597,1,10,1
64.19,16.61,1.455,1,13,1
5.63,5.17,0.149,0,23,0
70.06,34.75,5.283,1,8,1
60.0,8.0,3.124,1,12,1
66.41,12.34,2.251,1,7,1
2.79,2.61,0.072,0,10,0
54.78,8.06,0.279,1,14,2
18.9,9.94,0.024,1,9,2
45.31,7.35,0.142,1,14,2
102.89,23.23,2.534,1,11,1
155.85,26.91,4.848,1,19,1
75.87,21.7,4.202,1,18,1
55.61,5.79,1.475,1,18,2
27.39,8.82,0.073,1,18,2
33.49,9.47,0.148,1,16,2
3.13,6.62,0.018,0,23,0
125.81,8.0,1.5,1,19,1
60.32,29.9,3.234,1,6,1
141.53,20.41,4.746,1,4,1
7.1,1.25,0.288,0,15,0
60.0,48.51,4.678,1,13,1
1.0,3.42,0.083,0,14,0
70.38,12.58,1.802,1,7,2
42.21,9.27,0.093,1,9,2
13.62,6.22,0.089,1,25,2
23.15,3.6,0.525,0,10,0
2.27,0.37,0.066,0,22,0
26.01,3.43,0.08,1,7,2
87.01,14.12,1.5,1,9,1
18.71,2.89,0.373,1,16,2
31.04,7.31,0.268,1,15,2
117.23,21.67,4.746,1,15,1
1.0,1.15,0.049,0,24,0
161.41,32.13,2.885,1,12,1
86.67,31.17,4.334,1,18,1
10.67,6.99,0.241,0,19,0
10.0,6.62,0.085,1,21,2
46.33,1.88,0.066,1,18,2
16.24,8.9,0.056,1,8,2
188.79,15.08,7.123,1,5,1
52.48,8.46,0.118,1,26,2
317.62,95.95,6.427,1,5,1
218.84,30.84,7.247,1,3,1
11.79,2.82,0.019,0,25,0
36.29,1.91,0.284,1,19,2
105.95,28.97,4.193,1,17,1
10.1,7.67,0.579,1,28,2
8.91,1.33,0.105,0,29,0
36.58,13.15,0.383,1,13,2
30.42,6.45,0.088,1,23,2
93.5,38.56,2.226,1,7,1
1.78,5.78,0.312,0,17,0
107.33,9.38,1.645,1,13,1
138.78,14.08,4.625,1,8,1
15.02,0.6,0.371,0,5,0
8.79,5.11,0.035,0,13,0
5.59,3.5,0.324,0,26,0
1.0,2.81,0.048,0,16,0
25.54,7.71,0.51,1,25,2
37.61,9.67,0.282,1,20,2
60.0,19.06,1.763,1,12,1
60.0,24.0,3.928,1,7,1
1.31,1.9,0.042,0,12,0
60.0,16.23,1.5,1,13,1
4.18,0.6,0.074,0,19,0
1.0,4.52,0.051,0,15,0
13.8,1.82,0.018,0,27,0
140.84,45.23,5.184,1,19,1
374.69,88.1,9.718,1,5,1
2.31,2.66,0.161,0,21,0
2.41,1.52,0.208,0,27,0
16.42,1.0,0.948,1,26,2
11.86,0.69,0.128,0,21,0
47.52,11.44,0.052,1,14,2
38.04,3.36,0.863,1,6,2
34.0,5.19,0.313,1,5,2
16.77,0.7,0.043,0,10,0
118.52,42.6,5.78,1,9,1
39.13,8.28,0.055,1,22,2
1.02,4.52,0.204,0,6,0
37.36,4.82,0.211,1,29,2
6.47,3.25,0.452,0,28,0
3.03,1.72,0.163,0,19,0
31.28,6.03,0.77,1,12,2
83.34,16.66,2.373,1,13,1
4.19,2.0,0.057,0,28,0
13.14,0.32,0.065,0,7,0
2.66,1.46,0.255,0,20,0
160.88,35.19,7.036,1,5,1
13.62,0.96,0.274,0,22,0
71.59,15.15,5.398,1,13,1
32.26,7.32,0.204,1,15,2
11.72,0.53,0.012,0,5,0
98.43,18.15,2.945,1,19,1
48.78,4.46,0.258,1,15,2
2.2,0.8,0.079,0,14,0
400.23,36.52,5.611,1,7,1
190.64,26.22,4.921,1,14,1
60.0,25.92,5.928,1,17,1
173.43,11.03,3.386,1,4,1
5.64,1.81,0.066,0,26,0
34.89,4.67,0.571,0,14,0
164.16,29.71,2.087,1,18,1
7.74,1.87,0.053,0,6,0
48.71,5.03,0.21,1,22,2
27.66,6.91,0.321,1,8,2
30.0,4.35,0.105,0,9,0
7.17,0.69,0.161,0,8,0
40.94,4.88,0.085,1,19,2
60.0,8.0,1.5,1,16,1
72.96,10.24,1.57,1,13,2
130.72,10.17,5.621,1,9,1
37.56,8.12,0.795,1,5,2
1.09,2.0,0.068,0,25,0
35.88,9.57,0.339,1,7,2
11.38,6.74,0.054,0,26,0
17.39,0.79,0.171,0,7,0
129.73,28.13,5.829,1,18,1
46.88,5.45,0.261,1,7,2
30.35,5.74,0.425,1,5,2
34.58,2.36,0.243,1,15,2
129.83,19.57,1.5,1,14,1
26.14,5.82,0.679,0,13,0
58.66,6.05,0.692,1,29,2
40.95,3.35,0.517,1,13,2
9.31,0.24,0.092,0,14,0
4.48,3.73,0.06,0,26,0
10.52,0.1,0.16,0,22,0
156.81,37.17,6.6,1,3,1
18.11,0.57,0.018,0,28,0
3.35,0.27,0.231,0,10,0
130.26,41.43,6.682,1,11,1
10.0,7.27,0.402,1,10,2
8.81,0.59,0.379,0,7,0
1.15,1.6,0.087,0,8,0
41.53,5.71,0.109,1,20,2
38.18,9.62,0.292,1,23,2
141.21,19.46,3.622,1,19,1
118.58,8.0,4.201,1,7,1
15.49,0.1,0.053,0,18,0
155.8,23.77,1.5,1,14,1
31.29,5.77,0.202,1,25,2
38.03,9.17,0.098,1,12,2
9.28,0.72,0.085,0,7,0
7.78,8.0,0.32,0,23,0
114.97,25.32,1.5,1,19,1
35.19,7.26,0.095,1,9,2
11.79,3.28,0.115,0,20,0
132.22,29.34,2.047,1,17,1
13.11,0.31,0.5,0,10,0
23.17,0.28,0.043,0,15,0
128.06,8.0,1.5,1,10,1
86.73,18.64,3.314,1,13,1
10.0,10.01,0.006,1,20,2
1.2,0.15,0.003,0,19,0
76.06,15.42,1.2,1,13,1
8.35,1.16,0.01,0,11,0
107.67,31.21,2.718,1,16,1
100.34,10.85,4.181,1,16,1
52.79,11.83,1.442,1,6,1
1.44,0.32,0.064,0,23,0
1.0,4.03,0.308,0,29,0
8.1,4.17,0.063,0,19,0
493.11,96.67,8.995,1,4,1
171.46,8.0,5.272,1,7,1
1.15,1.72,0.083,0,25,0
161.7,29.95,4.423,1,5,1
1.84,0.67,0.066,0,22,0
10.0,6.48,0.251,1,21,2
4.0,4.46,0.5,0,22,0
11.94,1.32,0.45,0,22,0
164.56,26.26,1.5,1,7,1
30.31,8.03,0.071,1,19,2
134.39,25.39,3.96,1,17,1
26.42,0.37,0.218,0,18,0
3.92,0.19,0.174,0,28,0
150.45,31.99,5.207,1,6,1
27.15,8.94,0.147,1,12,2
36.34,3.81,0.243,1,9,2
39.3,4.4,0.186,1,29,2
151.17,36.55,5.252,1,9,1
14.76,4.99,0.022,0,26,0
86.29,11.71,1.161,1,8,2
6.56,0.88,0.054,0,27,0
127.06,31.65,3.862,1,6,1
47.46,10.95,1.374,1,5,2
99.23,8.0,1.5,1,10,1
95.47,19.93,2.727,1,9,1
144.17,21.24,1.512,1,9,1
93.36,11.87,3.131,1,3,1
47.21,4.24,0.494,1,23,2
129.22,10.29,5.107,1,17,1
6.38,1.93,0.026,0,21,0
6.03,3.53,0.022,0,28,0
10.0,10.61,0.181,1,7,2
111.62,8.0,2.116,1,5,1
17.81,0.22,0.228,0,22,0
32.98,1.0,0.143,1,20,2
52.59,2.72,0.01,1,28,2
2.04,1.69,0.081,0,11,0
12.51,0.68,0.075,0,28,0
23.14,4.69,0.52,0,9,0
163.72,40.93,6.555,1,19,1
145.94,12.9,4.718,1,11,1
28.02,3.02,0.261,0,5,0
9.98,6.75,0.006,0,21,0
1.81,0.35,0.5,0,15,0
49.52,3.23,0.093,1,25,2
1.32,5.57,0.018,0,21,0
9.51,0.88,0.488,0,20,0
53.26,7.79,0.059,1,8,2
4.0,0.87,0.5,0,14,0
3.73,0.7,0.059,0,14,0
127.66,15.94,1.5,1,7,1
10.0,6.24,0.218,1,12,2
2.76,4.07,0.055,0,27,0
91.87,19.96,2.95,1,9,1
29.4,11.05,0.897,1,27,2
159.86,19.34,3.824,1,4,1
85.01,17.16,1.5,1,3,1
156.1,19.19,2.326,1,12,1
146.15,27.62,6.88,1,12,1
67.13,1.0,0.014,1,21,2
29.01,4.98,0.124,1,29,2
49.27,10.83,0.025,1,22,2
51.76,17.47,2.269,1,7,2
5.1,1.04,0.452,0,20,0
65.46,8.69,0.019,1,19,2
107.84,21.39,5.387,1,4,1
60.0,27.86,1.5,1,10,1
7.4,8.0,0.028,0,24,0
8.75,3.24,0.059,0,26,0
148.1,34.16,6.172,1,11,1
1.0,1.12,0.004,0,12,0
10.0,3.83,0.05,1,22,2
8.92,5.51,0.204,0,24,0
32.63,9.94,0.355,1,8,2
29.41,8.29,0.056,1,12,2
127.6,22.38,3.207,1,13,1
1.65,1.34,0.036,0,12,0
83.53,12.05,4.227,1,3,1
343.57,80.07,14.883,1,8,1
93.66,33.61,4.628,1,18,1
54.88,5.25,0.46,1,24,2
75.02,31.28,6.438,1,10,1
126.83,21.18,6.026,1,18,1
184.48,23.02,1.5,1,4,1
122.59,20.06,2.01,1,18,1
43.17,8.65,0.917,1,8,2
19.71,7.28,0.63,1,25,2
154.91,27.12,4.37,1,4,1
129.01,21.44,4.253,1,19,1
5.42,0.81,0.5,0,6,0
34.9,1.72,0.312,1,25,2
9.43,1.13,0.076,0,22,0
75.07,17.69,5.786,1,7,1
58.08,7.46,0.084,1,15,2
60.0,31.58,2.68,1,11,1
102.92,57.46,3.816,1,11,1
26.17,5.51,0.168,1,22,2
81.35,12.19,1.078,1,13,1
149.62,18.09,2.538,1,17,1
60.0,37.96,2.165,1,14,1
3.43,0.6,0.369,0,15,0
110.82,36.44,4.237,1,14,1
30.0,1.65,0.089,0,15,0
60.0,23.21,9.19,1,7,1
1.0,0.37,0.103,0,10,0
60.0,34.24,4.82,1,3,1
148.08,22.72,5.264,1,3,1
47.04,3.83,0.044,1,7,2
24.08,2.97,0.4,1,19,2
32.01,6.22,0.733,0,9,0
366.4,39.31,13.061,1,4,1
7.74,0.41,0.272,0,5,0
1.0,1.81,0.115,0,13,0
71.21,53.12,1.859,1,5,1
235.04,58.44,5.069,1,9,1
122.3,14.34,2.149,1,9,1
15.24,6.85,0.068,1,9,2
82.88,12.15,1.5,1,4,1
365.2,88.24,6.595,1,7,1
102.2,22.51,4.785,1,16,1
77.45,38.85,6.411,1,18,1
126.77,20.59,4.0,1,10,1
457.1,60.33,11.522,1,3,1
5.75,5.12,0.045,0,26,0
11.84,1.66,0.088,0,28,0
125.37,17.56,4.741,1,5,1
8.79,3.44,0.28,0,10,0
15.61,6.8,0.396,1,5,2
39.1,4.89,0.481,1,10,2
1.0,0.29,0.015,0,6,0
145.9,25.13,4.5,1,12,1
115.84,24.47,1.806,1,19,1
60.7,5.71,0.238,1,19,2
59.8,8.84,0.162,1,9,2
10.0,8.67,0.74,1,12,2
6.98,1.02,0.088,0,29,0
44.28,6.28,0.704,1,16,2
60.0,29.81,3.341,1,8,1
25.27,6.55,0.102,1,26,2
23.1,2.24,0.139,0,25,0
90.33,18.26,3.286,1,5,1
7.9,0.75,0.054,0,9,0
146.81,23.36,2.057,1,5,1
467.53,47.52,11.057,1,5,1
119.54,34.35,4.94,1,9,1
1.99,0.11,0.01,0,9,0
29.76,4.35,0.047,1,22,2
15.53,1.11,0.11,0,7,0
10.13,1.28,0.5,0,19,0
156.79,26.61,3.155,1,4,1
100.02,26.04,3.424,1,18,1
167.19,27.68,3.219,1,19,1
36.98,5.69,1.335,1,17,2
1.0,2.27,0.205,0,18,0
19.93,5.76,0.213,1,14,2
108.42,19.07,5.03,1,17,1
85.41,25.32,4.605,1,9,1
1.92,3.46,0.059,0,15,0
4.38,0.31,0.293,0,17,0
125.72,34.57,4.033,1,3,1
17.91,12.25,0.188,1,28,2
149.77,8.0,1.5,1,9,1
191.71,31.17,2.715,1,11,1
67.14,40.87,3.253,1,6,1
196.43,20.33,3.075,1,6,1
35.01,3.12,0.096,1,14,2
52.58,5.87,0.075,1,5,2
1.0,1.66,0.003,0,6,0
1.0,0.66,0.056,0,12,0
1.53,0.57,0.045,0,28,0
121.86,15.84,2.443,1,3,1
7.99,3.06,0.033,0,29,0
2.38,1.17,0.432,0,20,0
24.79,5.02,0.713,0,7,0
107.85,8.0,4.853,1,10,1
93.83,51.52,5.972,1,15,1
122.46,24.12,5.808,1,5,1
153.69,8.0,3.271,1,19,1
43.37,7.72,0.598,1,14,2
12.2,4.23,0.061,0,7,0
1.32,1.09,0.005,0,7,0
42.57,1.0,0.05,1,12,2
28.32,8.51,0.077,1,21,2
3.88,0.28,0.017,0,24,0
5.49,2.9,0.019,0,22,0
2.51,2.22,0.044,0,23,0
19.5,5.61,0.082,1,26,2
27.25,3.03,0.483,0,6,0
50.15,1.0,0.197,1,27,2
2.89,0.46,0.001,0,18,0
4.34,5.32,0.039,0,16,0
1.0,0.79,0.002,0,25,0
6.1,0.1,0.059,0,6,0
4.55,3.44,0.105,0,11,0
115.6,18.28,2.195,1,10,1
25.15,5.82,0.703,0,15,0
1.39,5.5,0.114,0,5,0
1.57,1.29,0.019,0,6,0
12.77,0.22,0.21,0,29,0
195.18,18.22,2.282,1,3,1
60.0,27.12,4.23,1,15,1
55.64,6.71,0.034,1,7,2
10.0,3.4,0.239,1,19,2
7.0,1.83,0.047,0,28,0
29.8,3.95,0.043,0,24,0
157.36,14.61,7.584,1,14,1
15.88,5.29,0.256,1,11,2
87.38,17.61,1.135,1,6,1
58.32,5.35,0.274,1,11,2
143.42,19.69,4.575,1,5,1
30.1,9.57,0.336,1,24,2
13.48,0.19,0.5,0,24,0
87.77,31.49,3.062,1,14,1
21.15,4.45,0.064,1,15,2
8.41,0.11,0.04,0,5,0
23.0,3.32,0.054,0,10,0
21.81,4.42,0.236,1,7,2
8.32,0.42,0.112,0,22,0
89.06,27.27,3.383,1,10,1
10.02,3.12,0.001,0,16,0
16.14,3.07,0.06,0,21,0
4.32,1.96,0.085,0,21,0
23.09,11.88,0.174,1,18,2
11.56,3.85,0.009,0,17,0
48.71,2.14,0.65,1,15,2
6.91,1.83,0.006,0,13,0
420.63,87.26,12.273,1,4,1
22.99,4.3,0.266,1,9,2
6.48,0.98,0.101,0,17,0
11.51,1.78,0.083,1,25,2
7.13,2.58,0.066,0,25,0
63.46,13.26,4.178,1,14,1
39.25,7.03,0.319,1,20,2
79.52,28.62,3.194,1,9,1
37.4,7.93,0.718,1,26,2
1.43,1.57,0.047,0,27,0
9.85,2.41,0.139,0,17,0
80.84,12.16,1.322,1,13,2
1.0,1.55,0.058,0,22,0
60.0,43.22,1.964,1,19,1
172.94,21.39,4.923,1,17,1
93.62,16.68,5.088,1,15,1
33.82,3.73,0.166,1,11,2
127.95,14.42,5.687,1,8,1
111.02,38.36,4.756,1,9,1
10.69,5.53,0.07,1,26,2
60.94,10.22,1.139,1,11,2
149.79,32.82,2.742,1,13,1
123.12,39.57,5.551,1,8,1
137.49,13.75,7.587,1,8,1
110.32,12.08,5.156,1,4,1
7.41,0.18,0.244,0,26,0
73.13,10.88,1.494,1,12,1
17.84,1.63,0.213,0,7,0
57.47,5.19,1.304,1,20,2
94.2,22.78,2.327,1,14,1
11.95,1.3,0.117,0,29,0
44.78,6.24,0.033,1,18,2
67.6,39.84,6.03,1,9,1
132.06,8.05,1.5,1,6,1
1.0,2.23,0.165,0,25,0
109.06,31.03,4.349,1,4,1
22.89,3.78,0.402,1,5,2
50.33,3.01,0.183,1,5,2
22.97,5.4,0.047,1,15,2
143.59,36.73,4.182,1,16,1
164.63,22.46,5.875,1,8,1
12.94,4.02,0.207,0,26,0
55.66,8.59,0.217,1,8,2
5.59,1.87,0.363,0,10,0
27.91,5.72,0.841,1,15,2
71.21,40.33,1.609,1,5,1
19.96,4.37,0.465,1,14,2
20.61,3.6,0.492,1,25,2
7.88,0.22,0.058,0,21,0
106.32,22.73,3.079,1,12,1
138.35,16.37,3.464,1,15,1
157.13,43.07,2.69,1,10,1
15.09,2.2,0.265,0,12,0
33.43,8.57,0.174,1,5,2
6.44,1.23,0.062,0,7,0
4.01,6.38,0.206,0,18,0
76.59,14.78,1.916,1,5,1
19.86,9.4,0.037,1,27,2
40.32,6.63,0.131,1,27,2
1.0,1.05,0.258,0,24,0
3.15,0.36,0.025,0,18,0
26.62,4.52,0.542,0,8,0
27.35,3.28,0.215,1,26,2
10.0,7.14,0.456,1,28,2
4.69,0.11,0.003,0,11,0
132.95,8.0,5.078,1,14,1
101.74,16.47,5.327,1,7,1
49.83,8.84,0.354,1,14,2
28.69,9.59,0.02,1,22,2
4.05,1.12,0.073,0,5,0
2.17,0.61,0.017,0,17,0
83.28,30.1,5.529,1,8,1
2.69,7.95,0.054,0,26,0
31.98,5.57,0.052,1,21,2
85.78,13.48,1.5,1,7,1
24.78,3.05,0.013,0,8,0
2.0,3.43,0.142,0,27,0
1.0,1.52,0.431,0,18,0
6.29,8.0,0.165,0,18,0
60.0,28.95,1.5,1,17,1
39.55,4.81,0.252,1,20,2
25.72,9.32,0.366,1,16,2
31.58,6.34,0.186,1,7,2
18.98,8.24,0.077,1,23,2
424.06,76.04,14.364,1,3,1
2.41,0.1,0.435,0,28,0
133.36,41.85,1.5,1,14,1
4.39,0.67,0.088,0,6,0
80.78,15.4,1.34,1,9,2
10.01,2.71,0.443,1,25,2
36.99,6.62,0.606,0,9,0
81.46,24.01,2.67,1,15,1
60.0,22.18,5.219,1,9,1
1.0,1.16,0.077,0,21,0
113.19,49.42,2.842,1,16,1
7.2,3.17,0.078,0,21,0
90.74,14.98,4.794,1,15,1
38.96,8.53,0.582,1,9,2
9.54,0.38,0.015,0,20,0
32.26,3.6,0.713,0,6,0
3.56,0.57,0.026,0,21,0
15.49,2.53,0.061,0,13,0
22.08,3.37,0.033,0,17,0
115.78,36.83,6.075,1,18,1
8.04,4.14,0.015,0,15,0
64.1,6.68,0.041,1,22,2
144.46,39.84,1.5,1,13,1
7.37,2.69,0.08,0,20,0
34.18,9.03,0.245,1,23,2
49.13,6.79,0.137,1,24,2
31.29,7.47,0.426,0,18,0
22.83,7.98,0.893,1,10,2
24.46,2.09,0.197,1,24,2
17.45,0.22,0.035,0,17,0
14.64,6.51,0.595,1,21,2
108.04,33.84,3.829,1,7,1
35.29,3.53,0.301,0,15,0
1.65,0.17,0.007,0,18,0
5.88,0.72,0.023,0,13,0
47.3,1.86,0.686,1,8,2
38.83,6.61,0.114,1,6,2
120.35,27.47,2.474,1,11,1
56.35,14.03,1.804,1,8,1
101.17,38.45,2.898,1,13,1
125.96,28.56,4.843,1,14,1
2.79,2.35,0.122,0,13,0
179.09,36.32,3.688,1,19,1
30.0,1.42,0.076,0,14,0
28.71,8.36,0.336,1,23,2
42.25,3.37,0.117,1,17,2
111.58,18.05,4.935,1,7,1
11.81,0.12,0.185,0,20,0
100.93,30.86,4.569,1,12,1
64.54,25.75,1.5,1,12,1
63.29,8.0,6.179,1,7,1
47.27,6.03,0.005,1,24,2
35.27,2.81,0.461,1,24,2
1.0,1.63,0.033,0,17,0
2.47,0.31,0.177,0,24,0
82.78,11.9,3.075,1,12,1
118.85,8.35,4.117,1,16,1
133.82,41.63,1.911,1,10,1
19.66,0.35,0.218,0,21,0
25.1,7.99,0.244,1,14,2
3.1,3.45,0.051,0,18,0
10.7,9.71,0.364,1,6,2
3.7,0.49,0.1,0,9,0
29.71,0.57,0.113,0,25,0
8.06,1.58,0.02,0,22,0
4.1,1.25,0.245,0,11,0
86.3,29.76,1.772,1,5,1
219.69,85.11,14.796,1,5,1
7.49,1.3,0.175,0,7,0
23.45,8.86,0.468,1,21,2
43.87,3.8,0.361,1,10,2
37.34,3.22,0.26,1,18,2
133.97,8.0,3.734,1,14,1
162.67,35.1,9.442,1,13,1
60.0,34.33,4.526,1,12,1
1.0,8.0,0.078,0,19,0
13.98,1.44,0.196,0,29,0
120.86,39.28,3.837,1,14,1
207.83,31.44,1.5,1,11,1
84.4,27.48,3.026,1,4,1
52.89,15.06,1.07,1,14,2
34.77,9.08,0.137,1,9,2
119.03,27.0,1.5,1,5,1
27.87,1.34,0.113,0,10,0
4.62,1.07,0.103,0,27,0
175.89,26.26,7.279,1,10,1
221.18,8.0,5.15,1,13,1
5.55,2.66,0.014,0,11,0
31.94,3.96,0.284,1,27,2
83.76,13.2,2.766,1,13,1
11.38,8.06,1.032,1,10,2
63.34,10.55,1.015,1,10,1
10.01,2.05,0.167,0,19,0
1.03,8.0,0.133,0,5,0
134.88,40.59,2.494,1,13,1
163.38,28.81,4.2,1,5,1
2.68,2.17,0.11,0,13,0
89.42,16.51,1.704,1,17,1
74.6,31.19,4.6,1,6,1
37.3,9.11,0.787,1,14,2
169.25,45.01,6.462,1,7,1
46.75,2.29,0.162,1,7,2
120.19,32.98,1.5,1,19,1
137.09,36.89,1.5,1,13,1
107.78,29.29,4.576,1,7,1
122.8,8.0,3.758,1,16,1
161.7,12.29,3.23,1,11,1
123.82,28.16,5.183,1,3,1
26.85,1.0,0.069,0,20,0
32.2,3.97,0.352,1,15,2
2.89,1.76,0.127,0,12,0
1.92,0.28,0.005,0,11,0
10.0,7.32,0.233,1,7,2
7.94,0.33,0.135,0,7,0
129.64,33.38,1.5,1,17,1
60.35,13.8,1.353,1,6,1
13.32,3.23,0.056,0,13,0
44.46,11.63,0.065,1,24,2
42.96,5.24,0.221,1,21,2
2.56,2.85,0.27,0,18,0
114.9,22.35,6.435,1,4,1
1.0,5.48,0.264,0,29,0
110.35,8.0,7.317,1,11,1
16.63,4.8,0.473,1,12,2
